,x1,x2,x_prot,s_real,T_u,step
371031,-1.4348736011914371,-0.056944624503097896,1.0,-0.7459091128472675,64.0,799.0
371032,-1.302739041938585,-0.2451722756546415,1.0,-0.7739556587966132,53.0,799.0
371033,-1.439979589085726,0.21928065203101355,1.0,-0.6103494685273563,47.0,799.0
371034,0.2894561834161442,-0.8363100379926947,0.0,-0.2734269272882752,46.0,799.0
371035,0.14230020526103393,-0.9595083907792803,0.0,-0.4086040927591232,45.0,799.0
371036,-1.2265020738842456,0.10957293945005242,1.0,-0.5584645672170966,42.0,799.0
371037,0.4584755286446752,-0.6953031362316013,0.0,-0.11841380379346306,37.0,799.0
371038,0.30048720628746706,-0.9026343892338585,0.0,-0.30107359147319573,35.0,799.0
371039,0.18294521752142,-0.8618975528757817,0.0,-0.33947616767718086,34.0,799.0
371040,0.47220827724351466,-0.8537823504717104,0.0,-0.19078703661409785,30.0,799.0
371041,0.3853096581070243,-1.1673143717690109,0.0,-0.39100235683099327,30.0,799.0
371042,0.7926741956848385,-1.3220004711707132,0.0,-0.2646631377429373,28.0,799.0
371043,-0.696176007994269,-0.16736710792794451,1.0,-0.4317715579611068,22.0,799.0
371044,0.12533609335280196,-0.7941644533638809,0.0,-0.33441418000553946,21.0,799.0
371045,0.5473041727081581,-0.8614651856665061,0.0,-0.157080506479174,18.0,799.0
371046,0.5789464380228961,-1.1359987149979727,0.0,-0.27852613848753827,18.0,799.0
371047,-0.004189414475038339,-0.4967860457138746,0.0,-0.25048773009445646,89.0,799.0
371048,0.30560434662680275,-0.628341885389109,0.0,-0.1613687693811531,17.0,799.0
371049,0.7870443279199303,-1.44570894374658,0.0,-0.32933230791332485,16.0,799.0
371050,0.1809812046261172,-0.6077134400784301,0.0,-0.21336611772615643,15.0,799.0
371051,0.14909761659088,-0.6937843888385702,0.0,-0.2723433861238451,15.0,799.0
371052,0.3925603784992355,-0.7427211274490317,0.0,-0.17508037447489813,15.0,799.0
