,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_upriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,fraction_real_highpros_flipped_to_lowpros,fraction_real_lowpros_flipped_to_highpros,fraction_of_lowpros_correctly_highpros_after_flipping,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
199,10000,734,9266,0,0,0,414,217,197,6.770531400966184,12.16751269035533,1.8709677419354838,,,,,,,,,,-0.7344898917101056,-0.3987224690496891,-0.7610874837922064,0.9266,,,,,,,45.8919,19.5149863760218,47.98132959205698,,,,,0.36236501474251726,-28.46634321603518,,,,0.0,,
200,10000,745,9255,0,0,0,405,215,190,9.965432098765431,19.25263157894737,1.758139534883721,,,,,,,,,,-0.7330851157164743,-0.3782551831050409,-0.7616478709618032,0.9255,,,,,,,46.165,19.28053691275168,48.32911939492166,,,,,0.3833926878567623,-29.048582482169984,,,,0.0,,
201,10000,796,9204,0,0,0,425,228,197,8.797647058823529,17.076142131979694,1.644736842105263,,,,,,,,,,-0.7251198653271981,-0.376527348898826,-0.7552675883907557,0.9204,,,,,,,45.3043,18.223618090452263,47.646349413298566,,,,,0.3787402394919297,-29.422731322846303,,,,0.0,,
202,10000,869,9131,0,0,0,470,240,230,8.597872340425532,15.995652173913044,1.5083333333333333,,,,,,,,,,-0.7172898443774,-0.3356705559187554,-0.7536086661571134,0.9131,,,,,,,44.4796,16.102416570771002,47.18026503121235,,,,,0.41793811023835803,-31.07784846044135,,,,0.0,,
203,10000,902,9098,0,0,0,503,296,207,6.417495029821073,13.63768115942029,1.3682432432432432,,,,,,,,,,-0.7102231095922018,-0.32075487098123795,-0.7488360301491472,0.9098,,,,,,,43.5915,15.363636363636363,46.39008573312816,,,,,0.4280811591679093,-31.026449369491797,,,,0.0,,
204,10000,909,9091,0,0,0,543,331,212,7.05340699815838,15.665094339622641,1.5377643504531722,,,,,,,,,,-0.7053510757770688,-0.3156224147749274,-0.7443196549048816,0.9091,,,,,,,42.821,15.202420242024202,45.58255417445825,,,,,0.4286972401299542,-30.38013393243405,,,,0.0,,
205,10000,898,9102,0,0,0,546,323,223,4.9212454212454215,10.771300448430493,0.8823529411764706,,,,,,,,,,-0.7058607585089051,-0.34199010156406695,-0.7417601047994418,0.9102,,,,,,,42.3665,15.611358574610245,45.00615249395737,,,,,0.3997700032353748,-29.39479391934713,,,,0.0,,
206,10000,910,9090,0,0,0,542,302,240,6.125461254612546,12.554166666666667,1.0165562913907285,,,,,,,,,,-0.7026571877758971,-0.3283785334915894,-0.740126227973776,0.909,,,,,,,41.7481,15.39010989010989,44.38679867986799,,,,,0.4117476944821866,-28.996688789758096,,,,0.0,,
207,10000,921,9079,0,0,0,541,310,231,5.946395563770795,12.034632034632034,1.4096774193548387,,,,,,,,,,-0.7032714541489757,-0.32917591839219557,-0.7412207865018775,0.9079,,,,,,,41.5239,15.273615635179153,44.18680471417557,,,,,0.41204486810968194,-28.913189078996417,,,,0.0,,
208,10000,942,9058,0,0,0,537,314,223,6.381750465549349,13.31390134529148,1.4585987261146496,,,,,,,,,,-0.6975907676433106,-0.31141762243787385,-0.7377514104765542,0.9058,,,,,,,41.0569,14.98407643312102,43.76838154117907,,,,,0.4263337880386804,-28.78430510805805,,,,0.0,,
209,10000,967,9033,0,0,0,584,326,258,6.113013698630137,12.631782945736434,0.9539877300613497,,,,,,,,,,-0.694745075102188,-0.2874661415668469,-0.7383450672120822,0.9033,,,,,,,40.7123,14.703205791106514,43.496623491641756,,,,,0.45087892564523524,-28.793417700535244,,,,0.0,,
210,10000,924,9076,0,0,0,603,379,224,5.724709784411277,11.933035714285714,2.055408970976253,,,,,,,,,,-0.6979560252409818,-0.31571446200296943,-0.7368708780871611,0.9076,,,,,,,40.4281,14.962121212121213,43.0207139709123,,,,,0.4211564160841917,-28.058592758791086,,,,0.0,,
211,10000,938,9062,0,0,0,595,339,256,6.220168067226891,12.7734375,1.2713864306784661,,,,,,,,,,-0.6966666638663955,-0.3275372701425191,-0.734874937019452,0.9062,,,,,,,39.9582,14.687633262260128,42.57393511366144,,,,,0.40733766687693285,-27.886301851401313,,,,0.0,,
212,10000,919,9081,0,0,0,568,339,229,5.427816901408451,10.314410480349345,2.1268436578171093,,,,,,,,,,-0.696008087390137,-0.32054896458662335,-0.7340046663854491,0.9081,,,,,,,39.7447,14.418933623503808,42.307675366149105,,,,,0.4134557017988258,-27.888741742645298,,,,0.0,,
213,10000,897,9103,0,0,0,566,336,230,7.450530035335689,16.286956521739132,1.4017857142857142,,,,,,,,,,-0.6963977796599558,-0.3343459539644106,-0.7320739839496299,0.9103,,,,,,,39.4887,14.784838350055741,41.92299242008129,,,,,0.3977280299852193,-27.13815407002555,,,,0.0,,
214,10000,896,9104,0,0,0,534,306,228,5.814606741573034,11.675438596491228,1.4477124183006536,,,,,,,,,,-0.6964293244415448,-0.3394348642039441,-0.7315641043594809,0.9104,,,,,,,39.3572,14.853794642857142,41.76878295254833,,,,,0.39212924015553685,-26.914988309691186,,,,0.0,,
215,10000,902,9098,0,0,0,551,303,248,7.054446460980036,14.060483870967742,1.3201320132013201,,,,,,,,,,-0.6951112499698179,-0.3333018387412723,-0.7309820005664489,0.9098,,,,,,,39.0448,14.856984478935699,41.442844581226645,,,,,0.3976801618251766,-26.585860102290944,,,,0.0,,
216,10000,898,9102,0,0,0,556,314,242,5.420863309352518,10.71900826446281,1.3375796178343948,,,,,,,,,,-0.6942844358203292,-0.3438192942035315,-0.72886119885833,0.9102,,,,,,,38.799,14.885300668151448,41.158316853438805,,,,,0.3850419046547985,-26.273016185287357,,,,0.0,,
217,10000,922,9078,0,0,0,546,284,262,6.2655677655677655,11.965648854961833,1.0070422535211268,,,,,,,,,,-0.6945998695635223,-0.3466236300887652,-0.7299418053198259,0.9078,,,,,,,38.5842,14.634490238611713,41.016633619740034,,,,,0.3833181752310607,-26.382143381128323,,,,0.0,,
218,10000,903,9097,0,0,0,531,290,241,5.967984934086629,11.340248962655602,1.5034482758620689,,,,,,,,,,-0.6929977643586093,-0.3525540908140499,-0.7267913927207876,0.9097,,,,,,,38.3961,15.159468438538205,40.702649225019236,,,,,0.3742373019067377,-25.54318078648103,,,,0.0,,
219,10000,919,9081,0,0,0,540,294,246,6.6537037037037035,12.609756097560975,1.6700680272108843,,,,,,,,,,-0.6916196207962142,-0.3436287806924231,-0.7268364011128516,0.9081,,,,,,,38.1041,14.694232861806311,40.473185772492016,,,,,0.38320762042042855,-25.778952910685703,,,,0.0,,
220,10000,941,9059,0,0,0,543,305,238,5.484346224677717,10.264705882352942,1.7540983606557377,,,,,,,,,,-0.6926760986368096,-0.3306361913497219,-0.7302828491343423,0.9059,,,,,,,38.0248,14.434643995749203,40.475218015233466,,,,,0.3996466577846204,-26.04057401948426,,,,0.0,,
