,x1,x2,x_prot,s_real,T_u,step
519112,-0.39245210853574797,-0.4868158507339069,1.0,-0.4396339796348274,94.0,799.0
519113,-0.5827251293390451,-1.1273664131332557,0.0,-0.8550457712361503,80.0,799.0
519114,-0.701682366318447,-1.038401723630025,0.0,-0.870042044974236,71.0,799.0
519115,-0.33477172055853077,-1.0275145762656066,0.0,-0.6811431484120687,65.0,799.0
519116,-0.5848853055075862,-1.1243714974708916,0.0,-0.8546284014892389,61.0,799.0
519117,-0.9273241432484293,-0.04383101522031507,1.0,-0.48557757923437217,61.0,799.0
519118,-0.6112604002746109,-0.975205667165247,0.0,-0.7932330337199289,60.0,799.0
519119,-0.3633858799740165,-1.484836323428,0.0,-0.9241111017010082,52.0,799.0
519120,-0.9709055235005676,0.2694146547648179,1.0,-0.35074543436787486,51.0,799.0
519121,-0.4002418488726297,-0.8441600678518284,0.0,-0.622200958362229,47.0,799.0
519122,-0.9198703666720781,0.051948410543018075,1.0,-0.43396097806453005,44.0,799.0
519123,-0.520046213006269,-0.08511635005293505,1.0,-0.302581281529602,42.0,799.0
519124,-0.38378818582679614,-0.3731984604533223,1.0,-0.37849332314005923,32.0,799.0
519125,-0.32489601287839237,-1.154393246041239,0.0,-0.7396446294598157,30.0,799.0
519126,-0.6604482853245012,-0.9277036643470663,0.0,-0.7940759748357837,27.0,799.0
519127,-0.8237045590085793,0.018646472820029403,1.0,-0.40252904309427495,27.0,799.0
519128,-0.41270480637462686,-0.41134434008778165,1.0,-0.4120245732312042,25.0,799.0
519129,-0.3001621069736693,-0.16654181867501427,1.0,-0.23335196282434179,24.0,799.0
519130,-0.5132034521459308,-0.45290777724343667,1.0,-0.4830556146946837,23.0,799.0
519131,-0.19875015503670118,-1.008285138932516,0.0,-0.6035176469846086,22.0,799.0
519132,-0.5328770536423091,-0.5792038277828232,0.0,-0.5560404407125661,21.0,799.0
519133,-0.2829479126685511,-0.5117623035239995,0.0,-0.39735510809627533,19.0,799.0
519134,-0.21756315173410481,-1.2554158823574844,0.0,-0.7364895170457946,18.0,799.0
519135,-0.4443470597985188,-0.6273045627008977,0.0,-0.5358258112497083,18.0,799.0
519136,-0.4348422529367946,0.3361556700242738,1.0,-0.0493432914562604,17.0,799.0
519137,-1.0994575598103926,-0.03259900805019289,1.0,-0.5660282839302928,16.0,799.0
519138,-0.5743556379817181,-0.5381285985773187,0.0,-0.5562421182795183,16.0,799.0
519139,-0.3522063559398877,0.05997164528552734,1.0,-0.14611735532718018,15.0,799.0
519140,-0.9176532630152884,-0.016393106650787748,1.0,-0.46702318483303806,15.0,799.0
519141,-0.9120003033495846,0.22976753458820492,1.0,-0.3411163843806898,14.0,799.0
519142,-0.3632528939584042,-1.0181814581806194,0.0,-0.6907171760695119,14.0,799.0
519143,-0.8242218908631088,-0.47641247579755697,1.0,-0.650317183330333,13.0,799.0
519144,-0.6326190854756196,-0.5571865756564182,0.0,-0.5949028305660189,13.0,799.0
519145,-0.748285539583,0.20138416013156046,1.0,-0.2734506897257198,13.0,799.0
519146,-0.08830120569500978,-0.07736080820646496,1.0,-0.08283100695073736,13.0,799.0
519147,-0.414966677518478,-0.9769875665102571,0.0,-0.6959771220143676,13.0,799.0
519148,-0.17330435122890137,-0.8195186055770243,0.0,-0.49641147840296285,11.0,799.0
519149,-0.1801469501037802,-0.5703277178431189,0.0,-0.37523733397344955,11.0,799.0
519150,-0.2685014723163686,-0.8860345198377568,0.0,-0.5772679960770627,11.0,799.0
519151,0.25702684472252835,-1.1149313136732386,0.0,-0.42895223447535513,10.0,799.0
519152,-0.5551309096803423,-1.1478177552993922,0.0,-0.8514743324898673,10.0,799.0
519153,-0.029878351247797873,0.20112903303178775,1.0,0.08562534089199494,9.0,799.0
519154,-0.019064319413853035,-1.0256663414500307,0.0,-0.5223653304319419,9.0,799.0
