,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_upriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,fraction_real_highpros_flipped_to_lowpros,fraction_real_lowpros_flipped_to_highpros,fraction_of_lowpros_correctly_highpros_after_flipping,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
199,10000,1883,8117,0,0,0,602,324,278,7.132890365448505,12.258992805755396,2.734567901234568,,,,,,,,,,-0.7609527186205493,-0.4652695026078699,-0.8295459791542287,0.8117,,,,,,,39.1062,27.182156133828997,41.872366637920415,,,,,0.36427647654635875,-14.690210504091418,,,,0.0,,
200,10000,1897,8103,0,0,0,598,299,299,8.342809364548495,13.525083612040135,3.160535117056856,,,,,,,,,,-0.7619358610682795,-0.4725379572093641,-0.8296870425591302,0.8103,,,,,,,39.2243,27.15867158671587,42.04899419967913,,,,,0.3571490853497661,-14.89032261296326,,,,0.0,,
201,10000,1947,8053,0,0,0,580,299,281,9.296551724137931,14.398576512455517,4.501672240802676,,,,,,,,,,-0.7525666247801394,-0.4425921076392033,-0.8275101718897138,0.8053,,,,,,,38.6474,26.123780174627633,41.67527629454862,,,,,0.38491806425051045,-15.551496119920984,,,,0.0,,
202,10000,1955,8045,0,0,0,656,359,297,7.632621951219512,12.057239057239057,3.9721448467966574,,,,,,,,,,-0.7496526858058686,-0.4439991220094942,-0.8239289713524084,0.8045,,,,,,,38.1923,25.531457800511507,41.26898694841516,,,,,0.3799298493429142,-15.737529147903654,,,,0.0,,
203,10000,1959,8041,0,0,0,665,373,292,6.771428571428571,12.01027397260274,2.670241286863271,,,,,,,,,,-0.7461942535353071,-0.4389933389673864,-0.821036510921025,0.8041,,,,,,,37.9382,25.520673813169985,40.963437383410024,,,,,0.3820431719536386,-15.44276357024004,,,,0.0,,
204,10000,1979,8021,0,0,0,648,346,302,6.229938271604938,11.235099337748345,1.861271676300578,,,,,,,,,,-0.7444025942902451,-0.44029131554795425,-0.8194351613805073,0.8021,,,,,,,37.8132,25.395149065184437,40.877072684203966,,,,,0.37914384583255306,-15.481923619019529,,,,0.0,,
205,10000,1965,8035,0,0,0,716,378,338,5.305865921787709,8.606508875739644,2.3544973544973544,,,,,,,,,,-0.7438762120259554,-0.4451044370795059,-0.8169423648286652,0.8035,,,,,,,37.6143,25.52671755725191,40.57037958929683,,,,,0.3718379277491593,-15.043662032044917,,,,0.0,,
206,10000,1985,8015,0,0,0,708,364,344,5.963276836158192,9.508720930232558,2.6126373626373627,,,,,,,,,,-0.741326396711076,-0.42869685667387036,-0.8187524275250314,0.8015,,,,,,,37.3335,24.93551637279597,40.40399251403618,,,,,0.39005557085116105,-15.468476141240213,,,,0.0,,
207,10000,1988,8012,0,0,0,720,380,340,5.626388888888889,8.764705882352942,2.818421052631579,,,,,,,,,,-0.7403996859584512,-0.42900424845279317,-0.8176655533774786,0.8012,,,,,,,37.0989,24.76006036217304,40.16050923614578,,,,,0.3886613049246854,-15.400448873972739,,,,0.0,,
208,10000,1963,8037,0,0,0,683,387,296,5.890190336749634,9.121621621621621,3.4186046511627906,,,,,,,,,,-0.7424808650673316,-0.44164379936562814,-0.8159589240411331,0.8037,,,,,,,36.9819,24.80539989811513,39.955953714072415,,,,,0.374315124675505,-15.150553815957284,,,,0.0,,
