,x1,x2,x_prot,s_real,T_u,step
524940,-0.8219792215515848,-1.3505756242711573,0.0,-1.086277422911371,84.0,799.0
524941,-0.9401674001365888,-1.0690785633020221,0.0,-1.0046229817193055,81.0,799.0
524942,-0.8832328659552393,-0.8676711433491517,0.0,-0.8754520046521955,71.0,799.0
524943,-0.5634842783400541,-0.31875334103487263,1.0,-0.44111880968746336,70.0,799.0
524944,-0.5374302518782097,-0.28312628728658407,1.0,-0.4102782695823969,64.0,799.0
524945,-0.6416165107021309,-1.0058337461453486,0.0,-0.8237251284237397,61.0,799.0
524946,-0.9105481504708602,-0.16416388364266732,1.0,-0.5373560170567637,51.0,799.0
524947,-0.9361053099219343,0.3073851557191668,1.0,-0.31436007710138375,51.0,799.0
524948,-0.7146341363649631,-1.3991716357755186,0.0,-1.0569028860702407,45.0,799.0
524949,-0.5836884156671902,-0.34591300312934004,1.0,-0.4648007093982651,43.0,799.0
524950,0.14943560271892561,-1.1943000721630408,0.0,-0.5224322347220576,42.0,799.0
524951,-0.6319040362913871,-0.4110603068433021,1.0,-0.5214821715673446,42.0,799.0
524952,-0.6205500873172938,-0.21219081291645836,1.0,-0.41637045011687607,38.0,799.0
524953,-0.21852713116216904,-1.2673431157333606,0.0,-0.7429351234477648,37.0,799.0
524954,-0.7637768363196425,-0.9455942347909259,0.0,-0.8546855355552843,34.0,799.0
524955,-0.902110689806526,-0.44162098416493084,0.0,-0.6718658369857284,34.0,799.0
524956,-0.3057664675743584,0.21396504890589968,1.0,-0.04590070933422935,30.0,799.0
524957,-0.41875789613591274,-0.8827620327592884,0.0,-0.6507599644476005,29.0,799.0
524958,-0.6551076062534514,-0.6024873434924424,0.0,-0.6287974748729469,28.0,799.0
524959,-0.4380116957355964,-0.348461638661824,1.0,-0.3932366671987102,25.0,799.0
524960,-0.7580916822974711,-0.6852493958402873,0.0,-0.7216705390688792,23.0,799.0
524961,-0.8289804621378276,-0.18579064682850766,0.0,-0.5073855544831676,23.0,799.0
524962,-0.23133580095714207,-1.084411085471558,0.0,-0.65787344321435,23.0,799.0
524963,-0.7838017776109713,-0.6370791048928324,0.0,-0.7104404412519019,23.0,799.0
524964,-0.6110442730843381,0.14290971132197633,1.0,-0.23406728088118087,22.0,799.0
524965,-0.9340112090089641,0.3328990589463411,1.0,-0.3005560750313115,19.0,799.0
524966,-0.20740188429416723,-0.3396357088738474,1.0,-0.27351879658400735,18.0,799.0
524967,-0.9470118959371103,0.28088597365422163,1.0,-0.33306296114144435,18.0,799.0
524968,-0.9523981638084315,-0.04825388043817491,0.0,-0.5003260221233032,17.0,799.0
