,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_unpriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
209,10000,3712,6288,0,0,0,817,393,424,5.981640146878825,6.577830188679245,5.338422391857506,,,,,,,,,,-0.7124678464216949,-0.43200643469849154,-0.878032852833357,0.6288,,,,,,,33.8699,31.189116379310345,35.45244910941476,,0.44602641813486543,-4.263332730104413,,,,0.0,,
210,10000,3770,6230,0,0,0,855,408,447,6.476023391812865,7.1297539149888145,5.759803921568627,,,,,,,,,,-0.7118442277238298,-0.42697188943695485,-0.8842308593998361,0.623,,,,,,,33.7964,30.614058355437667,35.72215088282504,,0.4572589699628813,-5.108092527387374,,,,0.0,,
211,10000,3770,6230,0,0,0,793,411,382,5.952080706179067,7.217277486910994,4.776155717761557,,,,,,,,,,-0.7110642482810764,-0.4257216439041502,-0.8837354551030686,0.623,,,,,,,33.6189,30.50212201591512,35.50497592295345,,0.45801381119891843,-5.002853907038329,,,,0.0,,
212,10000,3753,6247,0,0,0,790,401,389,6.516455696202532,7.390745501285347,5.668329177057356,,,,,,,,,,-0.7126224453806451,-0.4314416063273038,-0.8815469994013255,0.6247,,,,,,,33.5605,30.39408473221423,35.462782135425,,0.45010539307402175,-5.0686974032107734,,,,0.0,,
213,10000,3758,6242,0,0,0,828,397,431,7.053140096618358,8.127610208816705,5.886649874055416,,,,,,,,,,-0.7089039797727927,-0.42156482201352746,-0.8818966992311903,0.6242,,,,,,,33.4796,30.248536455561467,35.42486382569689,,0.46033187721766283,-5.1763273701354215,,,,0.0,,
214,10000,3734,6266,0,0,0,822,431,391,5.656934306569343,6.560102301790281,4.837587006960557,,,,,,,,,,-0.7152784588416237,-0.4360690082440614,-0.8816634075379683,0.6266,,,,,,,33.4274,30.315747188002142,35.28167890201085,,0.44559439929390693,-4.965931714008711,,,,0.0,,
215,10000,3771,6229,0,0,0,787,379,408,6.0292249047013975,6.78921568627451,5.211081794195251,,,,,,,,,,-0.71417889223566,-0.42882063185915026,-0.8869331063759422,0.6229,,,,,,,33.3995,29.875364624767965,35.532990849253494,,0.458112474516792,-5.657626224485529,,,,0.0,,
216,10000,3782,6218,0,0,0,792,411,381,5.998737373737374,7.10498687664042,4.97323600973236,,,,,,,,,,-0.7099739941400423,-0.4198988307190858,-0.8864076171792925,0.6218,,,,,,,33.1988,29.548915917503965,35.418784174975876,,0.4665087864602067,-5.869868257471911,,,,0.0,,
217,10000,3777,6223,0,0,0,823,420,403,5.871202916160389,7.866004962779156,3.9571428571428573,,,,,,,,,,-0.7065948363393407,-0.421059514392605,-0.879898212684001,0.6223,,,,,,,32.9465,29.556791104050834,35.003856660774545,,0.458838698291396,-5.447065556723711,,,,0.0,,
218,10000,3753,6247,0,0,0,819,421,398,5.141636141636142,6.13819095477387,4.199524940617577,,,,,,,,,,-0.7105136132690372,-0.42605091127547207,-0.8814098067349968,0.6247,,,,,,,32.9587,29.711430855315747,34.90955658716184,,0.45535889545952474,-5.1981257318460905,,,,0.0,,
219,10000,3761,6239,0,0,0,852,416,436,6.552816901408451,8.729357798165138,4.271634615384615,,,,,,,,,,-0.7107627398143066,-0.42732956090395374,-0.8816222022092156,0.6239,,,,,,,32.8809,29.633342196224408,34.83859592883475,,0.45429264130526187,-5.205253732610341,,,,0.0,,
220,10000,3764,6236,0,0,0,813,394,419,6.059040590405904,7.4821002386634845,4.5456852791878175,,,,,,,,,,-0.7095844463598053,-0.42684845717375447,-0.8802416406023159,0.6236,,,,,,,32.903,29.706429330499468,34.83242463117383,,0.45339318342856144,-5.1259953006743615,,,,0.0,,
221,10000,3791,6209,0,0,0,766,378,388,4.95953002610966,5.152061855670103,4.761904761904762,,,,,,,,,,-0.7094432635641994,-0.4245022211384406,-0.8834183790153272,0.6209,,,,,,,32.8809,29.56686890002638,34.90433242067966,,0.45891615787688655,-5.33746352065328,,,,0.0,,
222,10000,3816,6184,0,0,0,803,387,416,6.707347447073475,8.778846153846153,4.48062015503876,,,,,,,,,,-0.7085116252470107,-0.4190922719970807,-0.8871054564245223,0.6184,,,,,,,32.7974,29.307914046121592,34.95067917205692,,0.4680131844274416,-5.64276512593533,,,,0.0,,
223,10000,3784,6216,0,0,0,795,428,367,6.1773584905660375,7.528610354223433,5.018691588785047,,,,,,,,,,-0.7071214802980645,-0.41818562525863834,-0.8830116468793369,0.6216,,,,,,,32.6915,29.42970401691332,34.677123552123554,,0.4648260216206985,-5.247419535210234,,,,0.0,,
224,10000,3796,6204,0,0,0,835,404,431,5.719760479041916,7.802784222737819,3.4975247524752477,,,,,,,,,,-0.7060444591903764,-0.4196359541654964,-0.8812873162300999,0.6204,,,,,,,32.7567,29.641991570073763,34.66247582205029,,0.4616513620646035,-5.0204842519765265,,,,0.0,,
225,10000,3803,6197,0,0,0,808,408,400,5.726485148514851,7.545,3.9436274509803924,,,,,,,,,,-0.7094893330518671,-0.4192914950150992,-0.8875791148904709,0.6197,,,,,,,32.7284,29.497501972127267,34.711150556720995,,0.4682876198753717,-5.213648584593727,,,,0.0,,
226,10000,3766,6234,0,0,0,810,437,373,5.381481481481481,7.067024128686327,3.94279176201373,,,,,,,,,,-0.7087833260815265,-0.42475372525747196,-0.8803674577310916,0.6234,,,,,,,32.6358,29.660382368560807,34.43326916907283,,0.45561373247361964,-4.772886800512023,,,,0.0,,
227,10000,3784,6216,0,0,0,783,399,384,5.886334610472542,6.669270833333333,5.132832080200501,,,,,,,,,,-0.708558012581042,-0.42142569653910267,-0.883350271896148,0.6216,,,,,,,32.5411,29.387420718816067,34.460907335907336,,0.46192457535704534,-5.07348661709127,,,,0.0,,
