,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_unpriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
241,10000,3783,6217,0,0,0,844,431,413,5.408767772511848,5.399515738498789,5.417633410672853,,,,,,,,,,-0.706849371795506,-0.42691887835559245,-0.8771850733691255,0.6217,,,,,,,32.3683,30.0192968543484,33.79765160045038,,0.4502661950135331,-3.7783547461019786,,,,0.0,,
242,10000,3792,6208,0,0,0,816,427,389,5.236519607843137,7.215938303341902,3.433255269320843,,,,,,,,,,-0.7087952153802503,-0.42977016418121233,-0.8792306203652298,0.6208,,,,,,,32.5665,30.28665611814346,33.95908505154639,,0.4494604561840175,-3.67242893340293,,,,0.0,,
243,10000,3780,6220,0,0,0,836,440,396,6.033492822966507,7.457070707070707,4.752272727272727,,,,,,,,,,-0.7075231126419287,-0.4269666806502155,-0.878022037550076,0.622,,,,,,,32.524,30.182010582010584,33.94726688102894,,0.45105535689986054,-3.765256299018354,,,,0.0,,
244,10000,3789,6211,0,0,0,828,423,405,6.140096618357488,7.45679012345679,4.879432624113475,,,,,,,,,,-0.7068697167069312,-0.43230206558091433,-0.8743688038292106,0.6211,,,,,,,32.4379,30.078384798099762,33.87731444211882,,0.44206673824829623,-3.7989296440190614,,,,0.0,,
245,10000,3825,6175,0,0,0,826,406,420,5.018159806295399,5.254761904761905,4.773399014778325,,,,,,,,,,-0.7045377041567051,-0.42386841589991203,-0.8783935790688078,0.6175,,,,,,,32.3146,29.618562091503268,33.98461538461538,,0.45452516316889574,-4.366053293112113,,,,0.0,,
246,10000,3800,6200,0,0,0,851,448,403,5.3349001175088135,6.143920595533499,4.607142857142857,,,,,,,,,,-0.7064193517777905,-0.43054205205733614,-0.8755054387032303,0.62,,,,,,,32.3614,29.78684210526316,33.939354838709676,,0.44496338664589413,-4.1525127334465175,,,,0.0,,
247,10000,3791,6209,0,0,0,825,401,424,6.390303030303031,8.481132075471699,4.179551122194514,,,,,,,,,,-0.7079922878232318,-0.4333627204741869,-0.8756715743138468,0.6209,,,,,,,32.3477,30.098918491163282,33.72072797551941,,0.4423088538396599,-3.6218094843561275,,,,0.0,,
248,10000,3833,6167,0,0,0,826,405,421,5.656174334140436,6.239904988123516,5.049382716049383,,,,,,,,,,-0.7063675024664778,-0.42734003564319634,-0.8797925519773644,0.6167,,,,,,,32.3838,29.723715105661363,34.03713312793903,,0.45245251633416805,-4.313418022277666,,,,0.0,,
249,10000,3808,6192,0,0,0,801,429,372,5.535580524344569,6.688172043010753,4.536130536130536,,,,,,,,,,-0.7075561471222621,-0.43081689488011976,-0.8777472118086442,0.6192,,,,,,,32.5775,30.00997899159664,34.156492248062015,,0.4469303169285245,-4.146513256465376,,,,0.0,,
250,10000,3817,6183,0,0,0,808,411,397,5.341584158415841,6.8841309823677586,3.851581508515815,,,,,,,,,,-0.7077965686892992,-0.4343278754729264,-0.8766191470504339,0.6183,,,,,,,32.6308,29.964631909876868,34.276726508167556,,0.44229127157750747,-4.312094598290688,,,,0.0,,
251,10000,3835,6165,0,0,0,793,384,409,5.441361916771752,6.853300733496333,3.9375,,,,,,,,,,-0.7106037568754049,-0.4346800935190983,-0.8822448353784763,0.6165,,,,,,,32.6049,29.745501955671447,34.38361719383617,,0.447564741859378,-4.638115238164726,,,,0.0,,
252,10000,3848,6152,0,0,0,782,393,389,5.189258312020461,6.4498714652956295,3.94147582697201,,,,,,,,,,-0.7126828175889985,-0.43658884749929755,-0.8853761850963408,0.6152,,,,,,,32.6159,29.638253638253637,34.47838101430429,,0.4487873375970432,-4.840127376050653,,,,0.0,,
253,10000,3815,6185,0,0,0,761,399,362,6.33377135348226,7.569060773480663,5.213032581453634,,,,,,,,,,-0.7146575568005656,-0.43978035745404026,-0.8842059020725132,0.6185,,,,,,,32.6538,29.98872870249017,34.29765561843169,,0.4444255446184729,-4.3089269159415196,,,,0.0,,
254,10000,3837,6163,0,0,0,795,404,391,6.3786163522012576,7.516624040920716,5.2772277227722775,,,,,,,,,,-0.714473667697466,-0.43419948541975534,-0.8889685626187016,0.6163,,,,,,,32.6531,29.676309616888194,34.50640921629077,,0.45476907719894627,-4.830099599402576,,,,0.0,,
255,10000,3812,6188,0,0,0,722,373,349,5.6565096952908585,7.848137535816619,3.6058981233243967,,,,,,,,,,-0.7159758707142897,-0.44336398290687773,-0.8839132521496249,0.6188,,,,,,,32.6574,29.8704092339979,34.374272786037494,,0.4405492692427472,-4.5038635520395935,,,,0.0,,
256,10000,3826,6174,0,0,0,756,374,382,5.420634920634921,5.827225130890052,5.005347593582887,,,,,,,,,,-0.7158585345516423,-0.4422504263807242,-0.8854122471952983,0.6174,,,,,,,32.6367,29.721641400940932,34.44314868804665,,0.4431618208145741,-4.721507287105716,,,,0.0,,
257,10000,3852,6148,0,0,0,770,378,392,6.241558441558442,6.737244897959184,5.727513227513228,,,,,,,,,,-0.7133143939979897,-0.4359546859120423,-0.8870927927532057,0.6148,,,,,,,32.5539,29.434579439252335,34.50829538061158,,0.45113810684116346,-5.073715941359243,,,,0.0,,
258,10000,3832,6168,0,0,0,784,419,365,6.677295918367347,8.405479452054795,5.171837708830549,,,,,,,,,,-0.7120544436475941,-0.43629332057457215,-0.8833768534426362,0.6168,,,,,,,32.5177,29.65501043841336,34.29620622568093,,0.447083532868064,-4.6411957872675735,,,,0.0,,
259,10000,3821,6179,0,0,0,786,415,371,5.739185750636132,6.900269541778976,4.701204819277108,,,,,,,,,,-0.7109445614416263,-0.43670687460244545,-0.8805289928079493,0.6179,,,,,,,32.5234,29.701125359853442,34.26865188541835,,0.4438221182055038,-4.567526525564908,,,,0.0,,
260,10000,3844,6156,0,0,0,791,398,393,5.4399494310998735,6.440203562340967,4.452261306532663,,,,,,,,,,-0.7135025044088592,-0.43653162974029946,-0.8864518290069657,0.6156,,,,,,,32.6201,29.63761706555671,34.48245614035088,,0.44992019926666627,-4.844839074794166,,,,0.0,,
261,10000,3842,6158,0,0,0,761,391,370,6.889618922470434,8.659459459459459,5.2148337595907925,,,,,,,,,,-0.7129416754661707,-0.43926892463280764,-0.883687162426512,0.6158,,,,,,,32.5652,29.705622071837585,34.349301721338094,,0.4444182377937044,-4.643679649500509,,,,0.0,,
262,10000,3845,6155,0,0,0,774,387,387,6.271317829457364,7.594315245478036,4.948320413436693,,,,,,,,,,-0.7139245377218958,-0.44125110188157357,-0.8842623705092296,0.6155,,,,,,,32.6388,29.76775032509753,34.4323314378554,,0.44301126862765605,-4.6645811127578725,,,,0.0,,
263,10000,3845,6155,0,0,0,752,386,366,6.675531914893617,7.991803278688525,5.427461139896373,,,,,,,,,,-0.7119808943543879,-0.4392725694693715,-0.8823405221663925,0.6155,,,,,,,32.6374,29.807282184655396,34.40536149471974,,0.443067952697021,-4.598079310064346,,,,0.0,,
264,10000,3838,6162,0,0,0,731,373,358,4.8700410396716824,5.335195530726257,4.423592493297587,,,,,,,,,,-0.7127602332020996,-0.4412304680275824,-0.8818824725302069,0.6162,,,,,,,32.6629,29.915320479416362,34.37422914638105,,0.4406520045026245,-4.458908666964685,,,,0.0,,
265,10000,3840,6160,0,0,0,765,393,372,6.372549019607843,6.900537634408602,5.872773536895674,,,,,,,,,,-0.7137853019120952,-0.44018441548916515,-0.8843416986432724,0.616,,,,,,,32.6949,29.801302083333333,34.4987012987013,,0.44415728315410724,-4.697399215367966,,,,0.0,,
266,10000,3828,6172,0,0,0,749,390,359,6.192256341789052,7.727019498607242,4.779487179487179,,,,,,,,,,-0.7110231709717966,-0.4357322790836135,-0.8817641842815769,0.6172,,,,,,,32.7017,29.992424242424242,34.38204795852236,,0.4460319051979634,-4.389623716098114,,,,0.0,,
267,10000,3817,6183,0,0,0,746,395,351,5.529490616621984,6.065527065527066,5.053164556962026,,,,,,,,,,-0.7125729655389262,-0.4368335748134415,-0.8827973314453107,0.6183,,,,,,,32.8106,30.00550170290804,34.54229338508814,,0.4459637566318692,-4.536791682180102,,,,0.0,,
268,10000,3777,6223,0,0,0,771,413,358,6.402075226977951,8.14804469273743,4.88861985472155,,,,,,,,,,-0.7151777812863833,-0.44152895888601185,-0.8812667419494402,0.6223,,,,,,,32.7046,30.128408790045007,34.26819861802989,,0.43973778306342837,-4.139789827984885,,,,0.0,,
269,10000,3775,6225,0,0,0,770,384,386,6.045454545454546,7.404145077720207,4.6796875,,,,,,,,,,-0.7167952061420741,-0.44056347246348654,-0.8843092293768803,0.6225,,,,,,,32.5864,29.898278145695365,34.21654618473896,,0.44374575691339374,-4.318268039043595,,,,0.0,,
270,10000,3768,6232,0,0,0,768,405,363,6.334635416666667,7.3994490358126725,5.380246913580247,,,,,,,,,,-0.7141497649030023,-0.4346919694140863,-0.8831159031254407,0.6232,,,,,,,32.508,29.760615711252655,34.169127086007705,,0.44842393371135447,-4.408511374755051,,,,0.0,,
271,10000,3777,6223,0,0,0,746,387,359,5.831099195710456,6.969359331476323,4.775193798449612,,,,,,,,,,-0.714061968827584,-0.43569872125457193,-0.8830123120837732,0.6223,,,,,,,32.554,29.801429706115965,34.224650490117305,,0.44731359082920125,-4.423220784001341,,,,0.0,,
272,10000,3782,6218,0,0,0,745,387,358,5.353020134228188,6.888268156424581,3.9328165374677004,,,,,,,,,,-0.7139586171134439,-0.4337119633966957,-0.8844142048195778,0.6218,,,,,,,32.606,29.801956636700158,34.311514956577675,,0.45070224142288207,-4.509558319877517,,,,0.0,,
273,10000,3781,6219,0,0,0,778,399,379,5.0424164524421595,6.229551451187335,3.9147869674185465,,,,,,,,,,-0.7165466215044252,-0.4394557935549637,-0.8850110724574584,0.6219,,,,,,,32.8026,29.864057127743983,34.58916224473388,,0.44555527890249463,-4.725105116989894,,,,0.0,,
274,10000,3762,6238,0,0,0,758,401,357,5.45778364116095,7.445378151260504,3.688279301745636,,,,,,,,,,-0.7183030707276558,-0.448284441026516,-0.8811453414772049,0.6238,,,,,,,32.9192,30.22488038277512,34.544084642513624,,0.4328609004506889,-4.319204259738505,,,,0.0,,
275,10000,3768,6232,0,0,0,776,375,401,6.470360824742268,7.957605985037406,4.88,,,,,,,,,,-0.7166350162921301,-0.4440976257694701,-0.8814169302024932,0.6232,,,,,,,33.0062,30.37553078556263,34.59675866495507,,0.43731930443302314,-4.221227879392437,,,,0.0,,
276,10000,3776,6224,0,0,0,761,383,378,5.721419185282523,5.621693121693122,5.819843342036553,,,,,,,,,,-0.7148902796070414,-0.4364885886003874,-0.883792076721618,0.6224,,,,,,,33.0301,30.216101694915253,34.737307197943444,,0.44730348812123055,-4.521205503028192,,,,0.0,,
277,10000,3795,6205,0,0,0,783,399,384,6.163473818646232,6.666666666666667,5.679197994987469,,,,,,,,,,-0.7151960818705703,-0.4371585254609855,-0.885244837160558,0.6205,,,,,,,33.0955,30.01159420289855,34.981627719580985,,0.4480863116995725,-4.9700335166824345,,,,0.0,,
278,10000,3794,6206,0,0,0,776,395,381,6.537371134020619,7.31758530183727,5.784810126582278,,,,,,,,,,-0.7171482732407957,-0.44141854515656465,-0.8857139497395989,0.6206,,,,,,,33.046,29.914074855034265,34.96068320979697,,0.4442954045830343,-5.046608354762704,,,,0.0,,
279,10000,3776,6224,0,0,0,790,401,389,6.2683544303797465,8.06426735218509,4.526184538653367,,,,,,,,,,-0.7172096492207525,-0.44852377139735133,-0.8802170198282657,0.6224,,,,,,,33.0476,30.153601694915253,34.803341902313626,,0.4316932484309144,-4.649740207398374,,,,0.0,,
280,10000,3776,6224,0,0,0,740,363,377,5.463513513513513,6.3315649867374,4.56198347107438,,,,,,,,,,-0.7196494865670964,-0.4477491210818558,-0.8846070347792218,0.6224,,,,,,,33.0239,30.2176906779661,34.72638174807198,,0.43685791369736593,-4.508691070105879,,,,0.0,,
