,x1,x2,x_prot,s_real,T_u,step
577529,-0.917339795749105,-0.018861661672403773,1.0,-0.46810072871075437,78.0,799.0
577530,-0.6012852679747942,-0.8613599369598015,0.0,-0.7313226024672979,67.0,799.0
577531,-0.5186033378130224,-1.085512723939534,0.0,-0.8020580308762781,66.0,799.0
577532,-0.984516288445479,0.3056434915505226,1.0,-0.3394363984474782,60.0,799.0
577533,-0.44444472157050324,-0.9676484440364839,0.0,-0.7060465828034935,58.0,799.0
577534,-0.2689670112410057,-1.4368616904708515,0.0,-0.8529143508559286,57.0,799.0
577535,-0.6434929947994632,-0.7044175192853135,0.0,-0.6739552570423883,50.0,799.0
577536,-0.9801649473862558,-0.09837071731109337,1.0,-0.5392678323486746,45.0,799.0
577537,-0.6408216412025477,-0.8021995806067186,0.0,-0.7215106109046332,73.0,799.0
577538,-0.9334052047688446,-0.001817823169341204,1.0,-0.4676115139690929,43.0,799.0
577539,0.09949890427268898,-1.1754531295791537,0.0,-0.5379771126532323,38.0,799.0
577540,-0.7913987484009813,0.2276815975262826,1.0,-0.2818585754373494,38.0,799.0
577541,-0.33501432827520816,-1.0344894355713243,0.0,-0.6847518819232663,38.0,799.0
577542,-0.9297184469772595,0.1547694659511425,1.0,-0.3874744905130585,37.0,799.0
577543,-0.6185164307771831,-0.16228345043299397,1.0,-0.39039994060508854,36.0,799.0
577544,-0.08287287579124099,-1.2473754279581475,0.0,-0.6651241518746942,35.0,799.0
577545,-0.9934250420909911,0.3608225780068074,1.0,-0.3163012320420919,44.0,799.0
577546,-0.39915466887857826,-0.6922272659916617,0.0,-0.54569096743512,32.0,799.0
577547,-0.40683662419982697,-0.019033530167419044,1.0,-0.212935077183623,31.0,799.0
577548,-0.18871012385577288,-0.13061655639933445,1.0,-0.15966334012755368,31.0,799.0
577549,-0.9664807777884583,0.4778865628176762,1.0,-0.24429710748539105,78.0,799.0
577550,-0.6346659672407738,-0.7846780493005995,0.0,-0.7096720082706867,78.0,799.0
577551,-0.8045621855376468,0.12130317698463305,1.0,-0.34162950427650685,30.0,799.0
577552,-0.5700552662600112,-0.4814394858905664,1.0,-0.5257473760752889,30.0,799.0
577553,-0.401865009463594,-0.36450505435913816,1.0,-0.3831850319113661,29.0,799.0
577554,-0.5852499948187853,-0.5246080782471804,0.0,-0.5549290365329829,28.0,799.0
577555,-0.7501054984672005,-0.1502326625089463,1.0,-0.4501690804880734,28.0,799.0
577556,-0.7908822210540972,0.6756120295612288,1.0,-0.05763509574643422,27.0,799.0
577557,-0.7720960458631695,0.05415006961573343,1.0,-0.35897298812371803,20.0,799.0
577558,-0.6281617519437221,-0.621263688176134,0.0,-0.6247127200599281,20.0,799.0
577559,-0.6470846188184165,-0.5227214202330435,0.0,-0.58490301952573,25.0,799.0
577560,-0.2576765778217612,-1.0563477235407515,0.0,-0.6570121506812563,19.0,799.0
577561,-0.7798428339947664,0.007316778888589948,1.0,-0.3862630275530882,19.0,799.0
577562,-0.6620276190592418,-0.21629405239251298,1.0,-0.4391608357258774,19.0,799.0
577563,-0.6246625025180037,-0.5145361749907098,0.0,-0.5695993387543568,71.0,799.0
