,x1,x2,x_prot,s_real,T_u,step
372613,0.08388099853884448,-1.1483863477125356,0.0,-0.5322526745868456,77.0,799.0
372614,0.19505169804830536,-1.0178539392391746,0.0,-0.4114011205954346,60.0,799.0
372615,0.00114256060750665,-0.7402181369958752,0.0,-0.3695377881941843,100.0,799.0
372616,0.09362023950464982,-0.6940411160265589,0.0,-0.30021043826095456,41.0,799.0
372617,-1.479412403428054,-0.13944996851077707,1.0,-0.8094311859694155,36.0,799.0
372618,0.1873302852279253,-0.9478644989727814,0.0,-0.38026710687242804,35.0,799.0
372619,0.47245133884018486,-0.8074708854901788,0.0,-0.16750977332499695,31.0,799.0
372620,0.5637799590528506,-1.097480025932265,0.0,-0.2668500334397072,30.0,799.0
372621,0.05001349727578083,-1.0106344492349923,0.0,-0.48031047597960574,28.0,799.0
372622,0.006929585635638892,-0.39474245509693445,0.0,-0.19390643473064778,59.0,799.0
372623,0.7650733192010865,-1.3890118870325607,0.0,-0.31196928391573714,23.0,799.0
372624,0.3763341343860071,-0.7711727862209892,0.0,-0.19741932591749103,20.0,799.0
372625,0.3884692778450402,-0.6058109257092645,0.0,-0.10867082393211216,20.0,799.0
372626,0.4132163377716955,-0.5573805103168141,0.0,-0.07208208627255933,19.0,799.0
372627,0.010159184148178475,-0.6838762287675082,0.0,-0.33685852230966484,78.0,799.0
372628,0.5426824634536087,-1.2676821280892527,0.0,-0.362499832317822,16.0,799.0
372629,-1.4112493007649363,0.5857976004525197,1.0,-0.4127258501562083,15.0,799.0
372630,0.001496817368664056,-0.3314293970956709,0.0,-0.1649662898635034,92.0,799.0
372631,0.6916211933077924,-1.1752163496392165,0.0,-0.24179757816571207,13.0,799.0
372632,-0.0016650592142268055,-0.22190224916991388,0.0,-0.11178365419207034,90.0,799.0
372633,-1.7187321806233793,0.23851128481778083,1.0,-0.7401104479027992,42.0,799.0
372634,-6.671845588229145e-05,-1.120625440446323,0.0,-0.5603460794511026,36.0,799.0
372635,0.014070382759089282,-0.5442943443010153,0.0,-0.26511198077096304,12.0,799.0
372636,0.011359053783154209,-0.4864409882797184,0.0,-0.23754096724828208,89.0,799.0
372637,0.006183656259830802,-0.8248595519091376,0.0,-0.40933794782465344,23.0,799.0
372638,0.00045173211509619195,-0.6922292254519867,0.0,-0.34588874666844527,28.0,799.0
372639,0.7005019829211531,-1.1509338712092538,0.0,-0.22521594414405038,10.0,799.0
372640,0.0018134456118286723,-0.03610409344444271,0.0,-0.017145323916307017,15.0,799.0
372641,0.07826030493922993,-0.9619506135683324,0.0,-0.44184515431455124,9.0,799.0
372642,0.021748231757769923,-0.49637175056620664,0.0,-0.23731175940421836,8.0,799.0
372643,-0.42482441835819795,-0.25963694650735436,1.0,-0.34223068243277616,8.0,799.0
372644,0.3911644281474105,-0.4355402846998548,0.0,-0.022187928276222152,8.0,799.0
372645,-1.4272846107424855,0.4546865563804833,1.0,-0.4862990271810011,8.0,799.0
372646,0.7187805310170253,-0.94199708577548,0.0,-0.11160827737922735,8.0,799.0
372647,-0.00610753293466889,-0.46421608035080475,0.0,-0.2351618066427368,55.0,799.0
372648,-1.4673380113665906,0.39829000434087103,1.0,-0.5345240035128598,7.0,799.0
372649,0.26383708020380625,-0.9080888160848852,0.0,-0.3221258679405395,7.0,799.0
372650,0.5379193852075215,-0.976409883266349,0.0,-0.21924524902941378,7.0,799.0
372651,0.3759918927861188,-0.5869469065753965,0.0,-0.10547750689463886,7.0,799.0
372652,0.0726438585829286,0.1070670120768824,0.0,0.0898554353299055,6.0,799.0
372653,-0.13621488178715419,-0.47890454164338614,1.0,-0.3075597117152702,6.0,799.0
372654,-0.8579080157995184,-0.12929976032169166,1.0,-0.493603888060605,6.0,799.0
372655,-0.7957558658330028,-0.16202959197846,1.0,-0.4788927289057314,6.0,799.0
372656,-0.0031077670222741244,-0.43929031638156746,0.0,-0.22119904170192078,29.0,799.0
372657,1.1340423222391034,-1.28272276156817,0.0,-0.0743402196645333,5.0,799.0
372658,0.4860588028639149,-0.10097737285334801,0.0,0.19254071500528344,5.0,799.0
372659,-1.4799518975564359,0.23342076111375226,1.0,-0.6232655682213418,5.0,799.0
372660,-1.5978083969449846,0.597381779845499,1.0,-0.5002133085497428,5.0,799.0
372661,0.13960003913318642,-1.015444398672778,0.0,-0.43792217976979575,5.0,799.0
372662,-0.36025486976732973,0.44806220596156326,1.0,0.043903668097116766,4.0,799.0
372663,-0.7560454423505006,-0.0697243317161631,1.0,-0.41288488703333187,4.0,799.0
372664,0.8115773509642942,-0.21881266372083263,0.0,0.29638234362173077,4.0,799.0
372665,0.04271265781877852,-0.2018397638810056,0.0,-0.07956355303111354,4.0,799.0
372666,0.3695757559709439,-0.35425869811443234,0.0,0.007658528928255776,4.0,799.0
372667,1.4791045886851184,-1.1788428273140792,0.0,0.1501308806855196,4.0,799.0
372668,-1.4660666429021285,1.186542098307359,1.0,-0.1397622722973848,4.0,799.0
372669,0.011030298309585441,-0.2725737845362207,0.0,-0.13077174311331763,15.0,799.0
372670,0.8270980801960897,-0.32439135062068475,0.0,0.2513533647877024,3.0,799.0
372671,0.6919259734088065,-0.12543895697787033,0.0,0.28324350821546807,3.0,799.0
372672,0.2833906802125503,-0.4788898561314683,1.0,-0.09774958795945898,3.0,799.0
372673,-1.6091550240935706,1.1327128689817925,1.0,-0.23822107755588906,3.0,799.0
372674,1.3713217584636856,-1.4293421644697886,0.0,-0.02901020300305146,3.0,799.0
372675,-1.1688568322125024,0.49161279516898426,1.0,-0.33862201852175905,3.0,799.0
372676,0.6653565565693473,-0.23805663641707842,0.0,0.21364996007613446,3.0,799.0
372677,-0.8951510600027882,-0.19493309324748087,1.0,-0.5450420766251345,3.0,799.0
372678,0.27711258036518394,-0.9367629312233061,0.0,-0.3298251754290611,3.0,799.0
372679,0.0012391134346061965,-0.031969304080374586,0.0,-0.015365095322884194,44.0,799.0
372680,0.009901516826875463,0.09955325755118366,0.0,0.05472738718902956,26.0,799.0
372681,0.7520589763743483,-0.5291803117266111,0.0,0.1114393323238686,2.0,799.0
372682,-1.080874207719039,0.4524875922481551,1.0,-0.31419330773544196,2.0,799.0
372683,0.2283177639075036,-0.15404655090292413,0.0,0.03713560650228974,2.0,799.0
372684,0.07865234296654362,-0.27008261734063854,0.0,-0.09571513718704747,2.0,799.0
372685,0.2317317976499475,-0.3538162528237373,0.0,-0.0610422275868949,2.0,799.0
372686,-0.786930286818139,0.2327786702091722,1.0,-0.2770758083044834,2.0,799.0
372687,0.5630816870782636,-0.2969932537870366,0.0,0.13304421664561347,2.0,799.0
372688,-0.5759263419616863,-0.03539128584366791,1.0,-0.30565881390267713,2.0,799.0
372689,-1.4138202836996119,0.41736343792970115,1.0,-0.4982284228849554,2.0,799.0
372690,1.0394166435723875,-0.5565403423161223,0.0,0.24143815062813262,2.0,799.0
372691,-0.9712372735479754,0.5397725030600279,1.0,-0.21573238524397376,2.0,799.0
372692,-0.4322040828559728,0.4739939705439019,1.0,0.020894943843964564,2.0,799.0
372693,0.19066471849820363,-0.23698704416069039,1.0,-0.02316116283124338,2.0,799.0
372694,1.2336472383534796,-0.6011069157726772,0.0,0.3162701612904012,2.0,799.0
372695,0.2640257326340854,-0.384579233928774,0.0,-0.06027675064734431,2.0,799.0
372696,0.0014088180512947055,-0.052062065337231886,0.0,-0.02532662364296859,97.0,799.0
372697,0.009512316898875245,-0.04925497551926684,0.0,-0.019871329310195796,37.0,799.0
372698,0.9928622131417131,-0.4657087823403195,0.0,0.2635767154006968,1.0,799.0
372699,-0.6163615519685947,0.13716772273551897,1.0,-0.23959691461653784,1.0,799.0
372700,-0.03193885249920015,0.19505077418515582,1.0,0.08155596084297784,1.0,799.0
372701,-0.5074751823638659,0.500190421517442,1.0,-0.003642380423211966,1.0,799.0
372702,0.4222796042894861,-0.6084658853036254,0.0,-0.09309314050706968,1.0,799.0
372703,0.4547154488095976,-0.41478100753893815,0.0,0.019967220635329713,1.0,799.0
372704,-1.5721520119501624,0.6588754405506919,1.0,-0.45663828569973525,1.0,799.0
372705,0.13699780845034637,-0.3228659535733743,0.0,-0.09293407256151395,1.0,799.0
372706,0.9234889878387971,-1.1191927362335314,0.0,-0.09785187419736718,1.0,799.0
372707,1.2749306476185007,-0.8321894462635921,0.0,0.2213706006774543,1.0,799.0
372708,-1.1798519134104906,0.9037999247401738,1.0,-0.1380259943351584,1.0,799.0
372709,0.5437587174016992,-0.4077262386026158,0.0,0.06801623939954171,1.0,799.0
372710,-1.0733221203730041,0.5340389387575173,1.0,-0.2696415908077434,1.0,799.0
372711,0.9584168617025168,-0.7367620818757463,0.0,0.11082738991338525,1.0,799.0
372712,1.1409291744848593,-0.5457140884705844,0.0,0.29760754300713743,1.0,799.0
372713,-0.42534728816727896,0.04074805873307846,1.0,-0.19229961471710025,1.0,799.0
