,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_unpriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
553,4458,3774,6226,5542,1795,3747,625,322,303,9.6256,10.706270627062706,8.608695652173912,0.8776169723213109,0.9527547747833995,0.9055216621854627,0.8948047378914038,0.9644325936638496,0.9180863878850456,0.8596608729743858,0.939608242177563,0.8914245996119204,-0.5712212939972272,-0.3295764324473612,-0.7176986000507439,0.6226,0.8780443961539844,0.12195560384601557,0.8345150736806785,0.16548492631932155,0.7696116757883763,0.4321084180349231,31.4462,29.091679915209326,32.87343398650819,0.7207582061950994,0.38812216760338275,-3.781754071298863,0.03514386491701804,0.026661788273125153,0.02482435148628659,0.12620834965461863,3.0282301754953376,1.0247902368751327
554,4442,3750,6250,5558,1766,3792,607,326,281,9.449752883031302,11.480427046263346,7.699386503067485,0.8776300688599847,0.9526850189126199,0.9055693260334668,0.894830423220594,0.9644103405678837,0.918116657367269,0.8596562711367174,0.9394807120155156,0.8914851179865682,-0.5700532772721488,-0.32945466261420003,-0.7144124460669179,0.625,0.8777974368783473,0.12220256312165265,0.8343853608773272,0.1656146391226728,0.7662575084878558,0.42125881431183076,31.4733,29.1184,32.88624,0.7129798903107861,0.38495778345271786,-3.7678399999999996,0.03517415208387664,0.02663153938070084,0.02492962855236802,0.13578666666666672,3.0298054842989504,1.0250647807087916
555,4569,3748,6252,5431,1757,3674,622,321,301,6.935691318327974,7.166112956810632,6.719626168224299,0.8776980991071925,0.9527210187562827,0.9056117596978562,0.8948596676831165,0.964435089991635,0.9181230466241384,0.8597639293088591,0.9395296071956729,0.8915674231283102,-0.5716547075168393,-0.33176492590376677,-0.7154657922074656,0.6252,0.8777895264065891,0.12221047359341088,0.8343854097930563,0.16561459020694372,0.7690081557484872,0.42646671928439883,31.7335,29.239327641408753,33.22872680742162,0.7257462686567164,0.3837008663036989,-3.98939916601287,0.03509573837425739,0.026555623495828184,0.024905482795962053,0.11886860025496215,3.031350208712643,1.0259330757772704
556,4541,3734,6266,5459,1755,3704,630,323,307,10.08095238095238,13.657980456026058,6.681114551083591,0.8777300195086362,0.9526604719693909,0.9056712047751806,0.8948748787584869,0.9643517272319426,0.918198749273827,0.8598130083278598,0.9394916367679014,0.8916064800161138,-0.5697616421928545,-0.33187889125937725,-0.7115194130172406,0.6266,0.8775357261812241,0.12246427381877588,0.8342519310377643,0.16574806896223573,0.7498719918074757,0.42242703533026116,31.6285,29.270755222281736,33.03351420363869,0.7005775211017325,0.3796405217578634,-3.762758981356953,0.03506187043062714,0.026592269257713297,0.02486009046404125,0.12112135942164814,3.0332162801680798,1.0267955469700483
557,4478,3752,6248,5522,1764,3758,606,294,312,9.397689768976898,12.182692307692308,6.442176870748299,0.8778095110007041,0.9526279850533943,0.9057684157371254,0.8950057676377459,0.9643605306977494,0.9183219382448722,0.859843245735362,0.9394144098727591,0.8916759177736094,-0.570816101490856,-0.33077215714183955,-0.7149654099411616,0.6248,0.8773427425415938,0.12265725745840618,0.8341864383984304,0.1658135616015696,0.758250191864927,0.427986697365055,31.6278,29.19589552238806,33.08818822023047,0.7126230975828111,0.3841932527993221,-3.892292697842411,0.03516252190238389,0.026646020471262744,0.02494612082499026,0.13132321745943776,3.036120799193466,1.0284027106866847
558,4534,3774,6226,5466,1729,3737,599,305,294,8.89482470784641,11.479591836734693,6.4032786885245905,0.8778142154135146,0.9525925084808312,0.9057859196242594,0.8949596057895793,0.9643070876691527,0.9183076308022082,0.8599013935623391,0.9393988169490162,0.8917282606619683,-0.5683869208832233,-0.3280436758163635,-0.7140752290879018,0.6226,0.8771906977478384,0.12280930225216159,0.8340890525293901,0.16591094747060983,0.7699688796680498,0.43257261410788383,31.7198,29.10996290408055,33.301798907805974,0.7246907924874026,0.38603155327153826,-4.191836003725424,0.03505821222724026,0.026579370140239922,0.02490827072013657,0.14209025828231814,3.037429146006186,1.0288864455297866
559,4510,3793,6207,5490,1769,3721,626,318,308,8.391373801916933,10.457792207792208,6.389937106918239,0.8778869962641767,0.9526088495575221,0.9058448115684453,0.8950166420118343,0.9643143544506816,0.9183595539941958,0.8599911458123717,0.9394249586030408,0.8917945640058305,-0.5673239895339449,-0.32609867271020865,-0.7147329836877121,0.6207,0.8771232979171505,0.12287670208284947,0.8340648828667819,0.16593511713321812,0.7655564162148205,0.431706687322489,31.6696,28.957817031373583,33.326727887868536,0.7273991655076495,0.38863431097750345,-4.368910856494953,0.0350254961994626,0.026564989988365317,0.024889395847640827,0.1330990061610699,3.0384475178953347,1.0295362264918184
560,4509,3793,6207,5491,1786,3705,604,322,282,8.026490066225165,10.52482269503546,5.838509316770186,0.8779724385483307,0.9526204266139285,0.9059189138358753,0.8950612539772814,0.9643485680763693,0.9183751206216458,0.8601154862388268,0.9394075943282865,0.8919281232173417,-0.5685708611379379,-0.3255664517614056,-0.7170670307472801,0.6207,0.8770259709147747,0.12297402908522528,0.8340304204908279,0.1659695795091721,0.7694880370465654,0.43220993053768975,31.8287,29.07487476931189,33.51151925245691,0.7208029197080292,0.3915005789858745,-4.436644483145017,0.03494576773845459,0.026446997404304118,0.024940973748082795,0.12603933092898228,3.0411445683605534,1.0310165768639703
561,4508,3796,6204,5492,1754,3738,620,326,294,9.837096774193549,11.80952380952381,8.058282208588958,0.8780572847902652,0.9525507495572186,0.9060437473467837,0.8952391904323828,0.964337648519241,0.9185564311112238,0.8601004719135332,0.9392679782971453,0.8919855006452593,-0.5681575609957852,-0.32689048806825166,-0.715780031794128,0.6204,0.8767252625846715,0.12327473741532845,0.8339203372366808,0.16607966276331923,0.7723977213878819,0.4230968410150181,31.7712,28.943624868282402,33.501289490651196,0.7164383561643836,0.3888895437258763,-4.557664622368794,0.03513871851884953,0.026570930465964482,0.02506967022209572,0.14044917484148023,3.0434278023057506,1.0324807255873214
562,4618,3794,6206,5382,1734,3648,625,329,296,10.1888,13.574324324324325,7.142857142857143,0.878085478903844,0.952452377381131,0.9061275089074297,0.8951815797321995,0.9642835030117551,0.9185343084389324,0.8602156553989785,0.9391147406942076,0.8921781305950002,-0.5662299381070286,-0.3268410093090498,-0.7125788900663474,0.6206,0.8764049774109334,0.12359502258906659,0.833778861636105,0.16622113836389502,0.775330396475771,0.4286084477844001,31.7662,28.97575118608329,33.47212375120851,0.7288765088207985,0.38573788075729765,-4.496372565125217,0.03496592433322099,0.026356177843932183,0.0251687623175475,0.13078081289537175,3.0450236851237165,1.0341804669495673
