,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_unpriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
199,10000,3858,6142,0,0,0,744,371,373,5.943548387096774,7.10455764075067,4.776280323450135,,,,,,,,,,-0.7224998212762356,-0.45342768792440163,-0.89151321926897,0.6142,,,,,,,35.0138,32.625194401244165,36.514164767176815,,0.43808553134456835,-3.88897036593265,,,,0.0,,
200,10000,3906,6094,0,0,0,724,348,376,7.6187845303867405,9.38031914893617,5.7155172413793105,,,,,,,,,,-0.7189655069548484,-0.4471665719497598,-0.893177295620729,0.6094,,,,,,,35.0969,32.43266769073221,36.80456186412865,,0.4460107236709692,-4.371894173396441,,,,0.0,,
201,10000,3863,6137,0,0,0,725,377,348,6.795862068965517,9.39367816091954,4.3978779840848805,,,,,,,,,,-0.7188139964317829,-0.45331142531097296,-0.8859374170346327,0.6137,,,,,,,34.8752,32.4413668133575,36.40720221606648,,0.43262599172365973,-3.965835402708983,,,,0.0,,
202,10000,3864,6136,0,0,0,749,376,373,6.189586114819759,7.672922252010724,4.718085106382978,,,,,,,,,,-0.7150727628858244,-0.4471668995627101,-0.8837801057607452,0.6136,,,,,,,34.66,32.196687370600415,36.21121251629726,,0.43661320619803506,-4.014525145696844,,,,0.0,,
203,10000,3894,6106,0,0,0,773,380,393,6.376455368693402,6.641221374045801,6.102631578947369,,,,,,,,,,-0.7125552762524345,-0.4399781290167998,-0.8863868208537385,0.6106,,,,,,,34.4434,31.703133025166924,36.19095971175893,,0.44640869183693876,-4.487826686592005,,,,0.0,,
204,10000,3882,6118,0,0,0,800,415,385,5.365,6.781818181818182,4.050602409638554,,,,,,,,,,-0.7130855288609971,-0.4408271037650299,-0.8858392402409487,0.6118,,,,,,,34.3686,31.717928902627513,36.05050670153645,,0.4450121364759188,-4.332577798908936,,,,0.0,,
205,10000,3897,6103,0,0,0,786,411,375,5.871501272264631,7.490666666666667,4.394160583941606,,,,,,,,,,-0.7105740899509247,-0.4363437429001524,-0.8856807034945686,0.6103,,,,,,,34.3235,31.66025147549397,36.024086514828774,,0.44933696059441625,-4.3638350393348055,,,,0.0,,
206,10000,3921,6079,0,0,0,801,396,405,6.132334581772784,7.693827160493827,4.5353535353535355,,,,,,,,,,-0.7116487263169389,-0.4334369127900536,-0.8910974055139969,0.6079,,,,,,,34.2573,31.28309104820199,36.17568679059056,,0.45766049272394327,-4.892595742388572,,,,0.0,,
207,10000,3919,6081,0,0,0,778,402,376,6.473007712082262,8.664893617021276,4.422885572139304,,,,,,,,,,-0.7089947643581238,-0.431830814608449,-0.8876176091318411,0.6081,,,,,,,34.0901,31.25363613166624,35.918105574741,,0.45578679452339205,-4.664469443074758,,,,0.0,,
208,10000,3883,6117,0,0,0,806,428,378,5.959057071960298,7.492063492063492,4.605140186915888,,,,,,,,,,-0.7109124757958731,-0.4395131470361475,-0.8831935929405541,0.6117,,,,,,,33.9232,31.258562966778264,35.614680398888346,,0.4436804459044066,-4.356117432110082,,,,0.0,,
209,10000,3886,6114,0,0,0,800,397,403,5.545,6.349875930521092,4.727959697732998,,,,,,,,,,-0.7074988187295197,-0.433826317147357,-0.8814424466569457,0.6114,,,,,,,33.935,31.232629953679876,35.65260058881256,,0.44761612950958873,-4.419970635132685,,,,0.0,,
210,10000,3889,6111,0,0,0,803,388,415,5.186799501867995,6.554216867469879,3.7242268041237114,,,,,,,,,,-0.7109415149249348,-0.436414497336775,-0.8856486940118852,0.6111,,,,,,,33.9029,31.035227564926718,35.72786777941417,,0.44923419667511016,-4.692640214487451,,,,0.0,,
211,10000,3887,6113,0,0,0,795,424,371,6.191194968553459,7.035040431266847,5.452830188679245,,,,,,,,,,-0.7081360591461149,-0.4311057500057602,-0.884287999540121,0.6113,,,,,,,33.7555,30.984049395420634,35.51774905938164,,0.45318224953436087,-4.533699663961009,,,,0.0,,
