,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_upriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,fraction_real_highpros_flipped_to_lowpros,fraction_real_lowpros_flipped_to_highpros,fraction_of_lowpros_correctly_highpros_after_flipping,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
199,10000,733,9267,0,0,0,415,227,188,8.212048192771084,15.398936170212766,2.2599118942731278,,,,,,,,,,-0.7314620592693758,-0.40842588156782916,-0.7570135342078924,0.9267,,,,,,,46.2496,21.473396998635742,48.20934498759038,,,,,0.34858765264006325,-26.735947988954635,,,,0.0,,
200,10000,720,9280,0,0,0,402,209,193,9.024875621890548,16.502590673575128,2.1196172248803826,,,,,,,,,,-0.7325685252801283,-0.41750403315121426,-0.7570131841521992,0.928,,,,,,,46.3921,21.552777777777777,48.319288793103446,,,,,0.33950915100098494,-26.76651101532567,,,,0.0,,
201,10000,831,9169,0,0,0,400,208,192,7.71,12.802083333333334,3.0096153846153846,,,,,,,,,,-0.7202611962849634,-0.3106988215671018,-0.7573804386658711,0.9169,,,,,,,45.5186,17.685920577617328,48.04111680663104,,,,,0.4466816170987693,-30.35519622901371,,,,0.0,,
202,10000,825,9175,0,0,0,499,308,191,7.727454909819639,18.005235602094242,1.353896103896104,,,,,,,,,,-0.7170432679387695,-0.3423505877246481,-0.7507349803285952,0.9175,,,,,,,44.7499,17.69818181818182,47.18234332425068,,,,,0.4083843926039471,-29.48416150606886,,,,0.0,,
203,10000,860,9140,0,0,0,485,272,213,7.449484536082474,15.384976525821596,1.2352941176470589,,,,,,,,,,-0.7151769546355758,-0.33838618413287924,-0.7506299155362673,0.914,,,,,,,44.0675,17.11279069767442,46.60371991247265,,,,,0.4122437314033881,-29.49092921479823,,,,0.0,,
204,10000,835,9165,0,0,0,494,300,194,7.852226720647773,17.391752577319586,1.6833333333333333,,,,,,,,,,-0.7104808936270652,-0.35538681410078043,-0.7428326182756685,0.9165,,,,,,,43.5596,17.449101796407184,45.93846153846154,,,,,0.38744580417488805,-28.489359742054354,,,,0.0,,
205,10000,894,9106,0,0,0,524,281,243,6.856870229007634,12.82716049382716,1.6939501779359432,,,,,,,,,,-0.7077752284191243,-0.32626795622441085,-0.7452304778526926,0.9106,,,,,,,43.0571,16.04586129753915,45.7089830880738,,,,,0.41896252162828174,-29.66312179053465,,,,0.0,,
206,10000,880,9120,0,0,0,545,318,227,6.2642201834862385,12.757709251101321,1.628930817610063,,,,,,,,,,-0.7076569730902007,-0.33675001963411844,-0.7434462405289455,0.912,,,,,,,42.7017,15.793181818181818,45.298135964912284,,,,,0.40669622089482704,-29.504954146730466,,,,0.0,,
207,10000,903,9097,0,0,0,521,305,216,6.976967370441459,13.726851851851851,2.19672131147541,,,,,,,,,,-0.7051285863980864,-0.3282107321818333,-0.7425427693548059,0.9097,,,,,,,42.1751,15.285714285714286,44.844234362976806,,,,,0.4143320371729726,-29.55852007726252,,,,0.0,,
208,10000,913,9087,0,0,0,520,311,209,5.413461538461538,11.397129186602871,1.392282958199357,,,,,,,,,,-0.7008439778659624,-0.33095788507759166,-0.7380076185301842,0.9087,,,,,,,41.6599,15.181818181818182,44.32023770221195,,,,,0.4070497334525925,-29.138419520393768,,,,0.0,,
209,10000,920,9080,0,0,0,576,326,250,8.01736111111111,16.632,1.4110429447852761,,,,,,,,,,-0.6955051110711519,-0.33104883004920793,-0.7324323994566353,0.908,,,,,,,40.9689,14.984782608695653,43.601651982378854,,,,,0.40138356940742737,-28.6168693736832,,,,0.0,,
210,10000,946,9054,0,0,0,576,307,269,5.909722222222222,11.49442379182156,1.01628664495114,,,,,,,,,,-0.6960871228306601,-0.315951080489338,-0.7358053353394839,0.9054,,,,,,,40.7326,14.677589852008456,43.45493704440027,,,,,0.4198542548501459,-28.77734719239181,,,,0.0,,
211,10000,941,9059,0,0,0,602,341,261,6.176079734219269,12.275862068965518,1.5073313782991202,,,,,,,,,,-0.6966025917714496,-0.32795530373451165,-0.7348956813003997,0.9059,,,,,,,40.3108,14.53028692879915,42.98874047908158,,,,,0.4069403775658881,-28.458453550282428,,,,0.0,,
212,10000,945,9055,0,0,0,534,310,224,6.880149812734082,14.352678571428571,1.4806451612903226,,,,,,,,,,-0.6971968975643814,-0.3516186932220209,-0.7332622098894537,0.9055,,,,,,,39.9305,14.33015873015873,42.602208724461626,,,,,0.3816435166674328,-28.272049994302897,,,,0.0,,
213,10000,957,9043,0,0,0,524,310,214,5.185114503816794,10.355140186915888,1.6161290322580646,,,,,,,,,,-0.6934187929663861,-0.32605029319212964,-0.732296560773968,0.9043,,,,,,,39.6974,14.079414838035527,42.40849275682849,,,,,0.40624626758183835,-28.32907791879296,,,,0.0,,
214,10000,974,9026,0,0,0,549,311,238,5.442622950819672,11.445378151260504,0.8488745980707395,,,,,,,,,,-0.6929204836383636,-0.33340157913554397,-0.7317163414918697,0.9026,,,,,,,39.4145,14.12217659137577,42.14380678041214,,,,,0.39831476235632574,-28.021630189036372,,,,0.0,,
215,10000,997,9003,0,0,0,572,329,243,5.739510489510489,11.547325102880658,1.4498480243161094,,,,,,,,,,-0.6900791590895691,-0.30497411874437275,-0.7327260240483785,0.9003,,,,,,,39.1705,13.66098294884654,41.99544596245696,,,,,0.42775190530400575,-28.334463013610424,,,,0.0,,
216,10000,962,9038,0,0,0,606,372,234,6.250825082508251,13.205128205128204,1.8763440860215055,,,,,,,,,,-0.6896569640517063,-0.3186061666478787,-0.7291514171500116,0.9038,,,,,,,38.8726,13.872141372141373,41.53363576012392,,,,,0.4105452505021329,-27.66149438798255,,,,0.0,,
217,10000,942,9058,0,0,0,568,325,243,6.98943661971831,13.76954732510288,1.92,,,,,,,,,,-0.6945893030178738,-0.35057551032662165,-0.7303655221297263,0.9058,,,,,,,38.7724,14.180467091295117,41.32987414440274,,,,,0.3797900118031046,-27.14940705310762,,,,0.0,,
218,10000,937,9063,0,0,0,579,322,257,6.174438687392056,12.346303501945526,1.2484472049689441,,,,,,,,,,-0.6938765206286068,-0.35223324838530495,-0.7291981300396158,0.9063,,,,,,,38.5389,14.488794023479189,41.02537791018427,,,,,0.3769648816543108,-26.53658388670508,,,,0.0,,
219,10000,949,9051,0,0,0,522,302,220,5.337164750957855,10.50909090909091,1.5695364238410596,,,,,,,,,,-0.6908981362022625,-0.33772306709599903,-0.7279286456025325,0.9051,,,,,,,38.2082,14.155953635405691,40.730085073472544,,,,,0.3902055785065334,-26.574131438066853,,,,0.0,,
220,10000,942,9058,0,0,0,567,332,235,4.509700176366843,8.327659574468084,1.8072289156626506,,,,,,,,,,-0.6895240039052306,-0.3365726668690293,-0.726229696054502,0.9058,,,,,,,38.0373,13.957537154989383,40.54151026716715,,,,,0.38965702918547274,-26.583973112177766,,,,0.0,,
221,10000,925,9075,0,0,0,559,318,241,5.545617173524151,10.979253112033195,1.4276729559748427,,,,,,,,,,-0.6916983358828802,-0.35775609190334684,-0.7257365260405738,0.9075,,,,,,,37.9341,14.288648648648648,40.344242424242424,,,,,0.367980434137227,-26.055593775593778,,,,0.0,,
222,10000,948,9052,0,0,0,546,282,264,6.408424908424909,11.886363636363637,1.2801418439716312,,,,,,,,,,-0.6915407516667056,-0.35867312052233585,-0.7264013917821346,0.9052,,,,,,,37.8327,14.132911392405063,40.31473707467963,,,,,0.36772827125979873,-26.181825682274564,,,,0.0,,
223,10000,965,9035,0,0,0,574,311,263,5.855400696864112,10.87832699619772,1.607717041800643,,,,,,,,,,-0.6883337991852899,-0.3236661199359636,-0.7272828097525947,0.9035,,,,,,,37.7221,14.025906735751295,40.2530160486995,,,,,0.4036166898166311,-26.227109312948205,,,,0.0,,
224,10000,958,9042,0,0,0,603,338,265,5.72636815920398,11.10943396226415,1.5059171597633136,,,,,,,,,,-0.6887790512234995,-0.32668496371166234,-0.7271429237999583,0.9042,,,,,,,37.6196,13.935281837160751,40.12895377128954,,,,,0.40045796008829593,-26.193671934128787,,,,0.0,,
225,10000,956,9044,0,0,0,547,321,226,5.040219378427788,10.619469026548673,1.1121495327102804,,,,,,,,,,-0.6924922014855791,-0.35645059600945256,-0.7280136272745195,0.9044,,,,,,,37.5822,14.151673640167363,40.05893409995577,,,,,0.3715630312650669,-25.907260459788407,,,,0.0,,
226,10000,969,9031,0,0,0,536,305,231,6.423507462686567,13.367965367965368,1.1639344262295082,,,,,,,,,,-0.6904231087184177,-0.350546960897197,-0.7268908295952601,0.9031,,,,,,,37.3864,14.163054695562435,39.878197320341044,,,,,0.3763438686980631,-25.715142624778608,,,,0.0,,
227,10000,968,9032,0,0,0,572,338,234,5.973776223776224,12.974358974358974,1.1272189349112427,,,,,,,,,,-0.6883082792392403,-0.3483676772420551,-0.7247412401264498,0.9032,,,,,,,37.2098,14.435950413223141,39.65057573073516,,,,,0.3763735628843947,-25.214625317512024,,,,0.0,,
228,10000,949,9051,0,0,0,552,320,232,5.940217391304348,11.556034482758621,1.86875,,,,,,,,,,-0.6876728074819124,-0.34584346343503897,-0.7235137142878436,0.9051,,,,,,,37.0692,14.35194942044257,39.45111037454425,,,,,0.37767025085280465,-25.099160954101677,,,,0.0,,
229,10000,952,9048,0,0,0,559,317,242,5.1341681574239715,10.00413223140496,1.416403785488959,,,,,,,,,,-0.6880744543418147,-0.3489394727253743,-0.7237570916648531,0.9048,,,,,,,36.888,14.392857142857142,39.25486295313882,,,,,0.37481761893947885,-24.862005810281676,,,,0.0,,
230,10000,924,9076,0,0,0,551,322,229,6.243194192377495,13.344978165938864,1.1925465838509317,,,,,,,,,,-0.6880033354752944,-0.3664692329603105,-0.7207377460883226,0.9076,,,,,,,36.7516,14.985930735930737,38.96749669457911,,,,,0.35426851312801216,-23.981565958648375,,,,0.0,,
231,10000,958,9042,0,0,0,544,301,243,5.099264705882353,9.530864197530864,1.521594684385382,,,,,,,,,,-0.6855634991856324,-0.33047904011780777,-0.7231847015509252,0.9042,,,,,,,36.5007,14.310020876826723,38.85180269851803,,,,,0.3927056614331174,-24.541781821691306,,,,0.0,,
232,10000,945,9055,0,0,0,584,332,252,6.053082191780822,12.373015873015873,1.2560240963855422,,,,,,,,,,-0.6873616445985434,-0.3510530169333823,-0.7224595632229031,0.9055,,,,,,,36.4727,14.621164021164022,38.753175041413584,,,,,0.37140654628952074,-24.132011020249564,,,,0.0,,
233,10000,948,9052,0,0,0,570,320,250,5.724561403508772,10.352,2.109375,,,,,,,,,,-0.687762939559321,-0.34769543571542894,-0.7233776096481421,0.9052,,,,,,,36.3824,14.415611814345992,38.68294299602298,,,,,0.3756821739327132,-24.267331181676987,,,,0.0,,
234,10000,926,9074,0,0,0,560,327,233,5.714285714285714,12.072961373390559,1.18348623853211,,,,,,,,,,-0.6887607169684027,-0.3559038793631564,-0.7227286948857994,0.9074,,,,,,,36.4307,14.90172786177106,38.627727573286315,,,,,0.366824815522643,-23.725999711515257,,,,0.0,,
235,10000,909,9091,0,0,0,565,317,248,5.971681415929203,11.633064516129032,1.5425867507886435,,,,,,,,,,-0.6908627153918822,-0.35921198780121827,-0.7240241400294262,0.9091,,,,,,,36.3702,14.97909790979098,38.509074909250906,,,,,0.3648121522282079,-23.529976999459926,,,,0.0,,
236,10000,904,9096,0,0,0,556,309,247,6.7284172661870505,12.433198380566802,2.168284789644013,,,,,,,,,,-0.6928403270962216,-0.3794914725183732,-0.723982297691909,0.9096,,,,,,,36.2941,14.537610619469026,38.45635444151275,,,,,0.34449082517353585,-23.918743822043723,,,,0.0,,
237,10000,885,9115,0,0,0,490,276,214,6.153061224489796,12.219626168224298,1.4492753623188406,,,,,,,,,,-0.6936204019475237,-0.39346452493465817,-0.7227633477683012,0.9115,,,,,,,36.2063,15.107344632768362,38.254854635216674,,,,,0.32929882283364303,-23.147510002448314,,,,0.0,,
238,10000,888,9112,0,0,0,482,263,219,6.904564315352697,12.853881278538813,1.950570342205323,,,,,,,,,,-0.6922810322057437,-0.36653804282511354,-0.7240259591778683,0.9112,,,,,,,36.2092,15.065315315315315,38.269754170324845,,,,,0.35748791635275473,-23.204438855009528,,,,0.0,,
239,10000,897,9103,0,0,0,521,284,237,6.295585412667946,11.864978902953586,1.647887323943662,,,,,,,,,,-0.6928116245235091,-0.3600594701128317,-0.7256006701685029,0.9103,,,,,,,36.2332,14.727982162764771,38.35230143908601,,,,,0.36554120005567126,-23.62431927632124,,,,0.0,,
240,10000,885,9115,0,0,0,530,291,239,6.183018867924528,11.610878661087867,1.725085910652921,,,,,,,,,,-0.6938081151647912,-0.36409158909849093,-0.7258211843440205,0.9115,,,,,,,36.2162,14.816949152542373,38.29391113549095,,,,,0.3617295952455296,-23.47696198294858,,,,0.0,,
241,10000,900,9100,0,0,0,512,275,237,6.064453125,11.637130801687764,1.2618181818181817,,,,,,,,,,-0.6934509434654479,-0.35899278924107797,-0.7265292224546712,0.91,,,,,,,36.1576,14.75,38.27483516483517,,,,,0.36753643321359325,-23.524835164835167,,,,0.0,,
242,10000,912,9088,0,0,0,515,285,230,6.947572815533981,13.752173913043478,1.456140350877193,,,,,,,,,,-0.6927827442744241,-0.372062910093576,-0.7249676572115865,0.9088,,,,,,,35.9706,14.775219298245615,38.09760123239437,,,,,0.3529047471180105,-23.32238193414875,,,,0.0,,
243,10000,878,9122,0,0,0,521,304,217,5.9213051823416505,12.11520737327189,1.5,,,,,,,,,,-0.69564588496603,-0.394134602644942,-0.724666593788428,0.9122,,,,,,,36.0646,15.290432801822323,38.064130673098006,,,,,0.330531991143486,-22.773697871275683,,,,0.0,,
244,10000,886,9114,0,0,0,491,255,236,5.782077393075356,10.152542372881356,1.7372549019607844,,,,,,,,,,-0.6938601201074948,-0.3666020229281267,-0.7256738872899524,0.9114,,,,,,,36.1761,15.241534988713319,38.21121351766513,,,,,0.3590718643618257,-22.96967852895181,,,,0.0,,
